ERFASSUNGSNUMMER;JOURNALNAME;ANZAHL_ZEILEN;SUMME_ABS_EUR;ERSTELLER;ERFASST_AM;ERFASST_UM;FREIGEBER;FREIGABEDATUM;FREIGABESTATUS
5641540976;GL-540976;2;3579,00;BSP-U02;08.12.2025;13:57:14;BSP-U10;09.12.2025;Freigegeben
5641540987;GL-540987;2;64,68;BSP-U02;08.12.2025;13:51:14;BSP-U10;09.12.2025;Freigegeben
5641540988;GL-540988;2;34,52;BSP-U02;08.12.2025;10:25:39;BSP-U10;09.12.2025;Freigegeben
5641540989;GL-540989;2;8,72;BSP-U02;08.12.2025;14:29:40;BSP-U10;09.12.2025;Freigegeben
5641540995;GL-540995;2;42,72;BSP-U02;08.12.2025;14:50:03;BSP-U10;10.12.2025;Freigegeben
5641540999;GL-540999;2;10,48;BSP-U02;08.12.2025;14:08:59;BSP-U10;09.12.2025;Freigegeben
5641541002;GL-541002;2;128,58;BSP-U02;08.12.2025;09:43:56;BSP-U10;09.12.2025;Freigegeben
5641541006;GL-541006;2;44,02;BSP-U02;08.12.2025;15:47:35;BSP-U10;09.12.2025;Freigegeben
5641541013;GL-541013;2;52,68;BSP-U02;08.12.2025;08:03:44;BSP-U10;10.12.2025;Freigegeben
5641541014;GL-541014;2;60,44;BSP-U02;08.12.2025;12:20:27;BSP-U10;08.12.2025;Freigegeben
5641541018;GL-541018;2;31,62;BSP-U02;08.12.2025;08:32:11;BSP-U10;09.12.2025;Freigegeben
5641541021;GL-541021;2;25,30;BSP-U02;08.12.2025;09:23:57;BSP-U10;10.12.2025;Freigegeben
5641541040;GL-541040;2;40,84;BSP-U02;08.12.2025;14:06:40;BSP-U10;10.12.2025;Freigegeben
5641541042;GL-541042;2;47,62;BSP-U02;08.12.2025;13:59:53;BSP-U10;10.12.2025;Freigegeben
5641541048;GL-541048;2;84,34;BSP-U02;08.12.2025;16:15:16;BSP-U10;09.12.2025;Freigegeben
5641541049;GL-541049;2;20,40;BSP-U02;08.12.2025;14:47:12;BSP-U10;09.12.2025;Freigegeben
5641541052;GL-541052;2;95,72;BSP-U02;08.12.2025;10:05:59;BSP-U10;09.12.2025;Freigegeben
5641541065;GL-541065;2;57,12;BSP-U02;08.12.2025;13:42:12;BSP-U10;10.12.2025;Freigegeben
5641541071;GL-541071;2;55,48;BSP-U02;08.12.2025;15:22:02;BSP-U10;08.12.2025;Freigegeben
5641541086;GL-541086;2;73,02;BSP-U02;08.12.2025;17:49:29;BSP-U10;08.12.2025;Freigegeben
5641541095;GL-541095;2;73,72;BSP-U02;08.12.2025;15:56:38;BSP-U10;09.12.2025;Freigegeben
5641541110;GL-541110;2;1663,90;BSP-U02;08.12.2025;14:14:37;BSP-U10;08.12.2025;Freigegeben
5641546388;GL-546388;2;1122,60;BSP-U10;08.12.2025;15:16:03;BSP-U02;09.12.2025;Freigegeben
5641547242;GL-547242;2;30041,40;BSP-U11;08.12.2025;09:09:12;BSP-U02;10.12.2025;Freigegeben
5641593276;GL-593276;2;39,98;BSP-U11;08.12.2025;14:23:55;BSP-U10;08.12.2025;Freigegeben
5641593279;GL-593279;2;81,00;BSP-U11;08.12.2025;16:44:42;BSP-U02;09.12.2025;Freigegeben
5641545137;GL-545137;2;3000,00;BSP-U10;09.12.2025;10:06:52;BSP-U02;11.12.2025;Freigegeben
5641545936;GL-545936;2;1488524,02;BSP-U11;09.12.2025;09:32:15;BSP-U10;10.12.2025;Freigegeben
5641545937;GL-545937;2;339830,64;BSP-U11;09.12.2025;14:43:48;BSP-U02;11.12.2025;Freigegeben
5641593297;GL-593297;2;3000,00;BSP-U11;09.12.2025;08:36:37;BSP-U02;09.12.2025;Freigegeben
5641545957;GL-545957;2;281302,32;BSP-U11;10.12.2025;14:30:31;BSP-U10;11.12.2025;Freigegeben
5641593284;GL-593284;2;210,00;BSP-U11;11.12.2025;17:17:26;BSP-U02;11.12.2025;Freigegeben
5641618866;GL-618866;2;58,00;BSP-U10;11.12.2025;11:14:01;BSP-U02;12.12.2025;Freigegeben
5641549870;GL-549870;2;767376,54;BSP-U11;12.12.2025;13:16:42;BSP-U10;15.12.2025;Freigegeben
5641554383;GL-554383;2;275812,74;BSP-U11;12.12.2025;08:55:51;BSP-U11;12.12.2025;Freigegeben (Ersteller=Freigeber)
5641563979;GL-563979;2;28412,22;BSP-U11;12.12.2025;10:39:29;BSP-U10;15.12.2025;Freigegeben
5641593285;GL-593285;2;60,00;BSP-U11;12.12.2025;09:09:15;BSP-U02;15.12.2025;Freigegeben
5641593286;GL-593286;2;60,00;BSP-U11;15.12.2025;13:08:27;BSP-U10;16.12.2025;Freigegeben
5641593287;GL-593287;2;60,00;BSP-U11;15.12.2025;14:21:24;BSP-U02;15.12.2025;Freigegeben
5641565146;GL-565146;2;847161,66;BSP-U11;16.12.2025;13:35:07;BSP-U10;18.12.2025;Freigegeben
5641569139;GL-569139;2;818558,56;BSP-U11;16.12.2025;10:01:43;BSP-U02;17.12.2025;Freigegeben
5641578147;GL-578147;2;6262,40;BSP-U10;16.12.2025;08:48:20;BSP-U02;16.12.2025;Freigegeben
5641580518;GL-580518;2;29,00;BSP-U10;16.12.2025;07:24:29;BSP-U02;18.12.2025;Freigegeben
5641593292;GL-593292;2;2,50;BSP-U11;16.12.2025;10:47:09;BSP-U02;17.12.2025;Freigegeben
5641563983;GL-563983;2;215227,90;BSP-U11;17.12.2025;13:53:48;BSP-U02;18.12.2025;Freigegeben
5641563985;GL-563985;2;782703,20;BSP-U11;17.12.2025;07:24:05;BSP-U02;19.12.2025;Freigegeben
5641580520;GL-580520;2;10,00;BSP-U10;17.12.2025;08:36:38;BSP-U02;19.12.2025;Freigegeben
5641565145;GL-565145;2;710467,54;BSP-U11;18.12.2025;16:03:33;BSP-U02;19.12.2025;Freigegeben
5641574914;GL-574914;2;3538952,56;BSP-U11;19.12.2025;10:20:04;BSP-U10;19.12.2025;Freigegeben
5641574915;GL-574915;2;242621,12;BSP-U11;19.12.2025;08:47:45;BSP-U02;19.12.2025;Freigegeben
5641576885;GL-576885;2;620574,12;BSP-U11;19.12.2025;10:07:47;BSP-U02;22.12.2025;Freigegeben
5641575103;GL-575103;2;426857,40;BSP-U11;22.12.2025;09:51:59;BSP-U02;22.12.2025;Freigegeben
5641576888;GL-576888;2;43,74;BSP-U11;22.12.2025;08:07:36;BSP-U10;22.12.2025;Freigegeben
5641578727;GL-578727;2;187410,30;BSP-U10;22.12.2025;09:43:16;BSP-U02;22.12.2025;Freigegeben
5641580484;GL-580484;2;50600,00;BSP-U10;22.12.2025;13:44:01;BSP-U02;23.12.2025;Freigegeben
5641580519;GL-580519;2;10,00;BSP-U10;22.12.2025;13:51:43;BSP-U02;22.12.2025;Freigegeben
5641593294;GL-593294;2;607,20;BSP-U11;22.12.2025;15:34:03;BSP-U02;23.12.2025;Freigegeben
5641578725;GL-578725;2;54915,58;BSP-U10;23.12.2025;15:37:21;BSP-U02;24.12.2025;Freigegeben
5641578743;GL-578743;2;374734,38;BSP-U10;25.12.2025;14:46:49;BSP-U02;26.12.2025;Freigegeben
5641578744;GL-578744;2;772957,44;BSP-U10;29.12.2025;12:07:17;BSP-U02;29.12.2025;Freigegeben
5641580521;GL-580521;2;24,20;BSP-U10;31.12.2025;14:36:38;BSP-U02;31.12.2025;Freigegeben
5641593296;GL-593296;2;400,00;BSP-U11;31.12.2025;09:33:16;BSP-U10;31.12.2025;Freigegeben
5641607487;GL-607487;14;7060312,32;BSP-U02;31.12.2025;23:24:15;BSP-U10;01.01.2026;Freigegeben
5641607597;GL-607597;2;7890426,88;BSP-U02;31.12.2025;23:27:20;BSP-U10;31.12.2025;Freigegeben
5641623338;GL-623338;2;5574922,88;BSP-U10;31.12.2025;23:37:45;BSP-U02;01.01.2026;Freigegeben
5641577585;GL-577585;2;1052286,68;BSP-U10;01.01.2026;08:35:52;BSP-U02;02.01.2026;Freigegeben
5641577600;GL-577600;2;1078,76;BSP-U10;01.01.2026;16:23:11;BSP-U02;05.01.2026;Freigegeben
5641579306;GL-579306;2;18143,70;BSP-U10;01.01.2026;07:24:00;BSP-U02;02.01.2026;Freigegeben
5641588235;GL-588235;2;4197,12;BSP-U02;01.01.2026;12:39:44;BSP-U10;05.01.2026;Freigegeben
5641588240;GL-588240;2;184,22;BSP-U02;01.01.2026;10:32:55;BSP-U10;01.01.2026;Freigegeben
5641588242;GL-588242;2;948,46;BSP-U02;01.01.2026;11:45:43;BSP-U10;02.01.2026;Freigegeben
5641588253;GL-588253;2;3717,66;BSP-U02;01.01.2026;10:57:42;BSP-U10;02.01.2026;Freigegeben
5641588271;GL-588271;2;1985,48;BSP-U02;01.01.2026;16:23:06;BSP-U10;05.01.2026;Freigegeben
5641588282;GL-588282;2;140,68;BSP-U02;01.01.2026;11:51:04;BSP-U10;01.01.2026;Freigegeben
5641588289;GL-588289;2;206,76;BSP-U02;01.01.2026;10:55:26;BSP-U10;05.01.2026;Freigegeben
5641588303;GL-588303;2;74,48;BSP-U02;01.01.2026;10:51:04;BSP-U10;01.01.2026;Freigegeben
5641588304;GL-588304;2;24,48;BSP-U02;01.01.2026;15:13:57;BSP-U10;02.01.2026;Freigegeben
5641588305;GL-588305;2;360,72;BSP-U02;01.01.2026;15:37:43;BSP-U10;02.01.2026;Freigegeben
5641588311;GL-588311;2;34,56;BSP-U02;01.01.2026;12:24:13;BSP-U10;05.01.2026;Freigegeben
5641588318;GL-588318;2;22,58;BSP-U02;01.01.2026;11:02:39;BSP-U10;02.01.2026;Freigegeben
5641588328;GL-588328;2;55,46;BSP-U02;01.01.2026;10:07:27;BSP-U10;01.01.2026;Freigegeben
5641588348;GL-588348;2;26,88;BSP-U02;01.01.2026;15:20:46;BSP-U10;01.01.2026;Freigegeben
5641588359;GL-588359;2;84,34;BSP-U02;01.01.2026;12:15:16;BSP-U10;02.01.2026;Freigegeben
5641588363;GL-588363;2;95,72;BSP-U02;01.01.2026;09:34:35;BSP-U10;02.01.2026;Freigegeben
5641588370;GL-588370;2;1063,96;BSP-U02;01.01.2026;17:31:35;BSP-U10;02.01.2026;Freigegeben
5641588385;GL-588385;2;51,02;BSP-U02;01.01.2026;16:23:28;BSP-U10;01.01.2026;Freigegeben
5641588387;GL-588387;2;94,78;BSP-U02;01.01.2026;09:40:33;BSP-U10;01.01.2026;Freigegeben
5641588391;GL-588391;2;47,66;BSP-U02;01.01.2026;15:40:54;BSP-U10;02.01.2026;Freigegeben
5641588393;GL-588393;2;56,00;BSP-U02;01.01.2026;16:10:03;BSP-U10;02.01.2026;Freigegeben
5641588395;GL-588395;2;73,02;BSP-U02;01.01.2026;11:56:15;BSP-U10;02.01.2026;Freigegeben
5641588396;GL-588396;2;73,02;BSP-U02;01.01.2026;09:09:59;BSP-U10;02.01.2026;Freigegeben
5641588400;GL-588400;2;224,84;BSP-U02;01.01.2026;15:49:35;BSP-U10;05.01.2026;Freigegeben
5641588407;GL-588407;2;73,72;BSP-U02;01.01.2026;18:02:35;BSP-U10;05.01.2026;Freigegeben
5641588415;GL-588415;2;182,96;BSP-U02;01.01.2026;11:45:38;BSP-U10;01.01.2026;Freigegeben
5641588417;GL-588417;2;3446,36;BSP-U02;01.01.2026;16:25:13;BSP-U10;02.01.2026;Freigegeben
5641590000;GL-590000;48;2838,02;BSP-U10;01.01.2026;12:45:14;BSP-U02;01.01.2026;Freigegeben
5641594851;GL-594851;116;49740,48;BSP-U10;01.01.2026;11:04:12;BSP-U02;01.01.2026;Freigegeben
5641596978;GL-596978;292;45858,72;BSP-U10;01.01.2026;11:40:16;BSP-U02;02.01.2026;Freigegeben
5641597046;GL-597046;50;11951,56;BSP-U10;01.01.2026;11:44:23;BSP-U02;02.01.2026;Freigegeben
5641602439;GL-602439;2;760000,00;BSP-U02;01.01.2026;15:29:42;BSP-U10;01.01.2026;Freigegeben
5641602667;GL-602667;4;239000,06;BSP-U02;01.01.2026;15:50:51;BSP-U10;02.01.2026;Freigegeben
5641607458;GL-607458;148;32141,30;BSP-U10;01.01.2026;16:19:10;BSP-U02;05.01.2026;Freigegeben
5641607462;GL-607462;4;31404,68;BSP-U02;01.01.2026;09:06:15;BSP-U10;01.01.2026;Freigegeben
5641607482;GL-607482;2;20500,00;BSP-U02;01.01.2026;15:04:21;BSP-U10;02.01.2026;Freigegeben
5641607483;GL-607483;46;6304,04;BSP-U10;01.01.2026;11:24:55;BSP-U02;01.01.2026;Freigegeben
5641607601;GL-607601;2;407628,00;BSP-U02;01.01.2026;09:55:33;BSP-U10;02.01.2026;Freigegeben
5641608878;GL-608878;162;64206,76;BSP-U10;01.01.2026;12:22:13;BSP-U02;02.01.2026;Freigegeben
5641608885;GL-608885;104;26886,02;BSP-U10;01.01.2026;12:14:09;BSP-U02;01.01.2026;Freigegeben
5641609000;GL-609000;264;1097165,68;BSP-U10;01.01.2026;16:19:14;BSP-U02;02.01.2026;Freigegeben
5641609002;GL-609002;26;70345,78;BSP-U10;01.01.2026;16:26:43;BSP-U02;01.01.2026;Freigegeben
5641609004;GL-609004;50;9212,62;BSP-U10;01.01.2026;07:46:58;BSP-U02;02.01.2026;Freigegeben
5641618899;GL-618899;2;3000,00;BSP-U10;01.01.2026;16:44:10;BSP-U02;01.01.2026;Freigegeben
5641618909;GL-618909;2;1509,60;BSP-U10;01.01.2026;11:49:39;BSP-U02;01.01.2026;Freigegeben
5641618920;GL-618920;2;4157,16;BSP-U10;01.01.2026;09:50:19;BSP-U02;02.01.2026;Freigegeben
5641618922;GL-618922;2;5736,32;BSP-U10;01.01.2026;14:49:45;BSP-U02;01.01.2026;Freigegeben
5641620650;GL-620650;2;361,00;BSP-U02;01.01.2026;16:41:36;BSP-U10;02.01.2026;Freigegeben
5641620986;GL-620986;2;10893,20;BSP-U02;01.01.2026;11:05:33;BSP-U10;05.01.2026;Freigegeben
5641620992;GL-620992;2;1181909,14;BSP-U02;01.01.2026;11:32:48;BSP-U10;02.01.2026;Freigegeben
5641621019;GL-621019;2;70976,00;BSP-U02;01.01.2026;08:59:26;BSP-U10;01.01.2026;Freigegeben
5641577577;GL-577577;2;315460,22;BSP-U10;02.01.2026;08:23:20;BSP-U02;05.01.2026;Freigegeben
5641577611;GL-577611;2;65,52;BSP-U10;02.01.2026;14:51:26;BSP-U02;02.01.2026;Freigegeben
5641578336;GL-578336;472;72793,16;BSP-U10;02.01.2026;10:38:00;BSP-U02;05.01.2026;Freigegeben
5641578338;GL-578338;100;32227,84;BSP-U10;02.01.2026;09:19:53;BSP-U02;05.01.2026;Freigegeben
5641578341;GL-578341;68;10131,94;BSP-U10;02.01.2026;17:09:01;BSP-U02;02.01.2026;Freigegeben
5641578343;GL-578343;146;35636,14;BSP-U10;02.01.2026;10:40:23;BSP-U02;02.01.2026;Freigegeben
5641578345;GL-578345;1102;1422167,72;BSP-U10;02.01.2026;14:47:01;BSP-U02;02.01.2026;Freigegeben
5641579304;GL-579304;2;334,80;BSP-U10;02.01.2026;15:28:59;BSP-U02;05.01.2026;Freigegeben
5641586865;GL-586865;88;33871,20;BSP-U10;02.01.2026;10:30:23;BSP-U02;05.01.2026;Freigegeben
5641588232;GL-588232;2;25846,90;BSP-U02;02.01.2026;15:34:18;BSP-U10;02.01.2026;Freigegeben
5641588238;GL-588238;2;4543,02;BSP-U02;02.01.2026;10:32:43;BSP-U10;05.01.2026;Freigegeben
5641588248;GL-588248;2;3336,54;BSP-U02;02.01.2026;15:25:58;BSP-U10;02.01.2026;Freigegeben
5641588254;GL-588254;2;116,28;BSP-U02;02.01.2026;08:12:03;BSP-U10;02.01.2026;Freigegeben
5641588256;GL-588256;2;7586,38;BSP-U02;02.01.2026;10:58:20;BSP-U10;05.01.2026;Freigegeben
5641588258;GL-588258;2;91,64;BSP-U02;02.01.2026;10:39:36;BSP-U10;05.01.2026;Freigegeben
5641588261;GL-588261;2;639,80;BSP-U02;02.01.2026;11:55:54;BSP-U10;02.01.2026;Freigegeben
5641588263;GL-588263;2;355,60;BSP-U02;02.01.2026;14:48:46;BSP-U10;02.01.2026;Freigegeben
5641588273;GL-588273;2;153,00;BSP-U02;02.01.2026;08:38:03;BSP-U10;02.01.2026;Freigegeben
5641588279;GL-588279;2;3395,44;BSP-U02;02.01.2026;14:56:36;BSP-U10;05.01.2026;Freigegeben
5641588306;GL-588306;2;75,08;BSP-U02;02.01.2026;15:34:21;BSP-U10;05.01.2026;Freigegeben
5641588307;GL-588307;2;42,72;BSP-U02;02.01.2026;09:33:39;BSP-U10;05.01.2026;Freigegeben
5641588317;GL-588317;2;44,02;BSP-U02;02.01.2026;07:58:30;BSP-U10;05.01.2026;Freigegeben
5641588320;GL-588320;2;78,52;BSP-U02;02.01.2026;11:32:16;BSP-U10;02.01.2026;Freigegeben
5641588330;GL-588330;2;86,56;BSP-U02;02.01.2026;11:20:00;BSP-U10;02.01.2026;Freigegeben
5641588398;GL-588398;2;50,60;BSP-U02;02.01.2026;12:22:35;BSP-U10;02.01.2026;Freigegeben
5641588402;GL-588402;2;89,16;BSP-U02;02.01.2026;11:13:46;BSP-U10;02.01.2026;Freigegeben
5641588411;GL-588411;2;109,10;BSP-U02;02.01.2026;15:04:44;BSP-U10;05.01.2026;Freigegeben
5641588424;GL-588424;2;1663,90;BSP-U02;02.01.2026;11:02:04;BSP-U10;02.01.2026;Freigegeben
5641594793;GL-594793;430;133371,86;BSP-U10;02.01.2026;07:24:37;BSP-U02;05.01.2026;Freigegeben
5641594819;GL-594819;78;12268,02;BSP-U10;02.01.2026;10:56:45;BSP-U02;02.01.2026;Freigegeben
5641595769;GL-595769;64;9010,66;BSP-U10;02.01.2026;08:36:43;BSP-U02;02.01.2026;Freigegeben
5641595777;GL-595777;46;8651,92;BSP-U10;02.01.2026;10:57:23;BSP-U02;02.01.2026;Freigegeben
5641597042;GL-597042;450;210969,12;BSP-U10;02.01.2026;11:29:02;BSP-U02;02.01.2026;Freigegeben
5641597188;GL-597188;256;54778,78;BSP-U10;02.01.2026;16:57:18;BSP-U02;05.01.2026;Freigegeben
5641598267;GL-598267;116;89706,00;BSP-U10;02.01.2026;11:17:20;BSP-U02;05.01.2026;Freigegeben
5641602422;GL-602422;2;110000,00;BSP-U02;02.01.2026;15:17:30;BSP-U10;05.01.2026;Freigegeben
5641602433;GL-602433;4;300000,00;BSP-U02;02.01.2026;12:28:03;BSP-U10;02.01.2026;Freigegeben
5641602693;GL-602693;4;88780,00;BSP-U02;02.01.2026;08:47:49;BSP-U10;05.01.2026;Freigegeben
5641607449;GL-607449;174;16145,98;BSP-U10;02.01.2026;15:18:09;BSP-U02;05.01.2026;Freigegeben
5641607470;GL-607470;36;4442,36;BSP-U10;02.01.2026;11:09:04;BSP-U02;05.01.2026;Freigegeben
5641607489;GL-607489;2;20500,00;BSP-U02;02.01.2026;11:43:20;BSP-U10;05.01.2026;Freigegeben
5641607575;GL-607575;2;370402,86;BSP-U02;02.01.2026;10:44:43;BSP-U10;02.01.2026;Freigegeben
5641608875;GL-608875;76;19328,18;BSP-U10;02.01.2026;14:59:57;BSP-U02;02.01.2026;Freigegeben
5641608890;GL-608890;402;16614,64;BSP-U10;02.01.2026;07:24:06;BSP-U02;05.01.2026;Freigegeben
5641608993;GL-608993;478;219530,88;BSP-U10;02.01.2026;14:49:39;BSP-U02;05.01.2026;Freigegeben
5641610856;GL-610856;1030;915791,42;BSP-U10;02.01.2026;16:51:46;BSP-U02;05.01.2026;Freigegeben
5641610951;GL-610951;60;35505,28;BSP-U10;02.01.2026;10:57:21;BSP-U02;02.01.2026;Freigegeben
5641610955;GL-610955;144;112011,92;BSP-U10;02.01.2026;10:51:33;BSP-U02;05.01.2026;Freigegeben
5641610975;GL-610975;162;1434,80;BSP-U10;02.01.2026;08:16:32;BSP-U02;02.01.2026;Freigegeben
5641614670;GL-614670;2;89820,26;BSP-U02;02.01.2026;15:19:32;BSP-U10;05.01.2026;Freigegeben
5641618910;GL-618910;2;2917,06;BSP-U10;02.01.2026;14:51:22;BSP-U02;05.01.2026;Freigegeben
5641618928;GL-618928;2;19522,80;BSP-U10;02.01.2026;15:45:07;BSP-U02;05.01.2026;Freigegeben
5641620653;GL-620653;2;19991,08;BSP-U02;02.01.2026;09:40:48;BSP-U10;02.01.2026;Freigegeben
5641577586;GL-577586;2;218172,08;BSP-U10;05.01.2026;15:03:32;BSP-U02;07.01.2026;Freigegeben
5641578347;GL-578347;38;3494,58;BSP-U10;05.01.2026;13:17:06;BSP-U02;05.01.2026;Freigegeben
5641578349;GL-578349;432;365420,46;BSP-U10;05.01.2026;09:25:23;BSP-U02;06.01.2026;Freigegeben
5641579300;GL-579300;2;0,40;BSP-U10;05.01.2026;13:39:10;BSP-U02;05.01.2026;Freigegeben
5641579301;GL-579301;2;8,00;BSP-U10;05.01.2026;12:12:17;BSP-U02;05.01.2026;Freigegeben
5641579302;GL-579302;2;24,56;BSP-U10;05.01.2026;09:32:09;BSP-U02;05.01.2026;Freigegeben
5641579303;GL-579303;2;174,48;BSP-U10;05.01.2026;09:38:06;BSP-U02;06.01.2026;Freigegeben
5641579305;GL-579305;2;4600,00;BSP-U10;05.01.2026;10:18:18;BSP-U02;05.01.2026;Freigegeben
5641579524;GL-579524;98;36765,50;BSP-U10;05.01.2026;09:59:30;BSP-U02;07.01.2026;Freigegeben
5641580553;GL-580553;76;3435,94;BSP-U10;05.01.2026;09:01:24;BSP-U02;05.01.2026;Freigegeben
5641588236;GL-588236;2;212,46;BSP-U02;05.01.2026;13:52:50;BSP-U10;05.01.2026;Freigegeben
5641588239;GL-588239;2;213,16;BSP-U02;05.01.2026;09:14:22;BSP-U10;06.01.2026;Freigegeben
5641588241;GL-588241;2;77,78;BSP-U02;05.01.2026;10:16:47;BSP-U10;05.01.2026;Freigegeben
5641588245;GL-588245;2;14731,12;BSP-U02;05.01.2026;13:36:08;BSP-U10;06.01.2026;Freigegeben
5641588249;GL-588249;2;75651,38;BSP-U02;05.01.2026;09:51:55;BSP-U10;07.01.2026;Freigegeben
5641588251;GL-588251;2;21,76;BSP-U02;05.01.2026;12:38:40;BSP-U10;05.01.2026;Freigegeben
5641588252;GL-588252;2;70,74;BSP-U02;05.01.2026;12:55:12;BSP-U10;07.01.2026;Freigegeben
5641588255;GL-588255;2;2070,88;BSP-U02;05.01.2026;13:52:33;BSP-U10;05.01.2026;Freigegeben
5641588257;GL-588257;2;1732,58;BSP-U02;05.01.2026;10:02:27;BSP-U10;05.01.2026;Freigegeben
5641588259;GL-588259;2;5867,86;BSP-U02;05.01.2026;07:24:15;BSP-U10;05.01.2026;Freigegeben
5641588260;GL-588260;2;1767,96;BSP-U02;05.01.2026;17:09:48;BSP-U10;05.01.2026;Freigegeben
5641588262;GL-588262;2;655,52;BSP-U02;05.01.2026;13:45:28;BSP-U10;05.01.2026;Freigegeben
5641588264;GL-588264;2;35,90;BSP-U02;05.01.2026;18:36:50;BSP-U10;05.01.2026;Freigegeben
5641588266;GL-588266;2;104,74;BSP-U02;05.01.2026;10:07:28;BSP-U10;07.01.2026;Freigegeben
5641588267;GL-588267;2;1391,66;BSP-U02;05.01.2026;10:20:52;BSP-U10;05.01.2026;Freigegeben
5641588268;GL-588268;2;2826,78;BSP-U02;05.01.2026;14:02:19;BSP-U10;06.01.2026;Freigegeben
5641588270;GL-588270;2;293,82;BSP-U02;05.01.2026;13:33:06;BSP-U10;05.01.2026;Freigegeben
5641588272;GL-588272;2;397,38;BSP-U02;05.01.2026;15:19:47;BSP-U10;06.01.2026;Freigegeben
5641588276;GL-588276;2;3162,80;BSP-U02;05.01.2026;16:28:41;BSP-U10;05.01.2026;Freigegeben
5641588277;GL-588277;2;107,44;BSP-U02;05.01.2026;10:07:27;BSP-U10;07.01.2026;Freigegeben
5641588278;GL-588278;2;32010,98;BSP-U02;05.01.2026;17:04:46;BSP-U10;06.01.2026;Freigegeben
5641588280;GL-588280;2;2291,66;BSP-U02;05.01.2026;12:27:48;BSP-U10;06.01.2026;Freigegeben
5641588283;GL-588283;2;3152,24;BSP-U02;05.01.2026;11:17:03;BSP-U10;05.01.2026;Freigegeben
5641588284;GL-588284;2;77,62;BSP-U02;05.01.2026;13:07:54;BSP-U10;06.01.2026;Freigegeben
5641588287;GL-588287;2;184,58;BSP-U02;05.01.2026;13:18:54;BSP-U10;06.01.2026;Freigegeben
5641588288;GL-588288;2;11654,16;BSP-U02;05.01.2026;16:00:29;BSP-U10;06.01.2026;Freigegeben
5641588291;GL-588291;2;5674,26;BSP-U02;05.01.2026;09:57:14;BSP-U10;05.01.2026;Freigegeben
5641588297;GL-588297;2;59,40;BSP-U02;05.01.2026;07:55:42;BSP-U10;06.01.2026;Freigegeben
5641588298;GL-588298;2;31,22;BSP-U02;05.01.2026;13:53:23;BSP-U10;06.01.2026;Freigegeben
5641588301;GL-588301;2;8,72;BSP-U02;05.01.2026;09:15:53;BSP-U10;05.01.2026;Freigegeben
5641588302;GL-588302;2;24,00;BSP-U02;05.01.2026;18:14:39;BSP-U10;05.01.2026;Freigegeben
5641588308;GL-588308;2;25,50;BSP-U02;05.01.2026;08:07:45;BSP-U10;07.01.2026;Freigegeben
5641588309;GL-588309;2;22,18;BSP-U02;05.01.2026;14:40:49;BSP-U10;07.01.2026;Freigegeben
5641588310;GL-588310;2;10,48;BSP-U02;05.01.2026;15:46:20;BSP-U10;05.01.2026;Freigegeben
5641588312;GL-588312;2;13,04;BSP-U02;05.01.2026;15:42:21;BSP-U10;07.01.2026;Freigegeben
5641588313;GL-588313;2;128,58;BSP-U02;05.01.2026;13:14:02;BSP-U10;06.01.2026;Freigegeben
5641588314;GL-588314;2;155,56;BSP-U02;05.01.2026;16:32:40;BSP-U10;05.01.2026;Freigegeben
5641588316;GL-588316;2;15,14;BSP-U02;05.01.2026;16:13:34;BSP-U10;06.01.2026;Freigegeben
5641588319;GL-588319;2;40,00;BSP-U02;05.01.2026;12:42:19;BSP-U02;05.01.2026;Freigegeben (Ersteller=Freigeber)
5641588322;GL-588322;2;273,66;BSP-U02;05.01.2026;14:23:16;BSP-U10;07.01.2026;Freigegeben
5641588324;GL-588324;2;52,68;BSP-U02;05.01.2026;11:46:52;BSP-U10;06.01.2026;Freigegeben
5641588325;GL-588325;2;60,44;BSP-U02;05.01.2026;14:31:04;BSP-U10;05.01.2026;Freigegeben
5641588326;GL-588326;2;38,34;BSP-U02;05.01.2026;14:40:12;BSP-U10;07.01.2026;Freigegeben
5641588327;GL-588327;2;111,50;BSP-U02;05.01.2026;10:06:24;BSP-U10;06.01.2026;Freigegeben
5641588329;GL-588329;2;31,62;BSP-U02;05.01.2026;14:17:40;BSP-U10;06.01.2026;Freigegeben
5641588332;GL-588332;2;25,30;BSP-U02;05.01.2026;10:13:44;BSP-U10;05.01.2026;Freigegeben
5641588334;GL-588334;2;12,42;BSP-U02;05.01.2026;13:45:30;BSP-U10;06.01.2026;Freigegeben
5641588335;GL-588335;2;265,70;BSP-U02;05.01.2026;10:10:23;BSP-U10;06.01.2026;Freigegeben
5641588346;GL-588346;2;2152,92;BSP-U02;05.01.2026;16:54:47;BSP-U10;05.01.2026;Freigegeben
5641588350;GL-588350;2;147,08;BSP-U02;05.01.2026;11:21:21;BSP-U10;05.01.2026;Freigegeben
5641588353;GL-588353;2;47,62;BSP-U02;05.01.2026;14:01:14;BSP-U10;06.01.2026;Freigegeben
5641588356;GL-588356;2;194,54;BSP-U02;05.01.2026;09:57:49;BSP-U10;06.01.2026;Freigegeben
5641588360;GL-588360;2;20,40;BSP-U02;05.01.2026;10:11:41;BSP-U10;07.01.2026;Freigegeben
5641588361;GL-588361;2;427,08;BSP-U02;05.01.2026;08:12:16;BSP-U10;07.01.2026;Freigegeben
