BUCHUNGSNUMMER;SACHKONTO;BUCHUNGSDATUM;AENDERUNGSART;BENUTZER;GEAENDERT_AM;GEAENDERT_UM;BEMERKUNG;FESTSCHREIBUNG_VOR_AENDERUNG
5663910835;500200-XPGKTOP 020----XPS-10--XPGKTOP 020|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910752;500000-XGSFTOP50 120----XPS-10--XGSFTOP50 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910801;500100-XGSFTOP50 120----XPS-10--XGSFTOP50 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910836;500200-XGSFTOP50 120----XPS-10--XGSFTOP50 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910899;456000-XGSFTOP50 120----XPS-10--XGSFTOP50 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910753;500000-XGSFTOP30 100 _G----XPS-10--XGSFTOP30 100 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910802;500100-XGSFTOP30 100 _G----XPS-10--XGSFTOP30 100 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910837;500200-XGSFTOP30 100 _G----XPS-10--XGSFTOP30 100 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910967;450001-XGSFTOP30 100 _G----XPS-10--XGSFTOP30 100 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910925;450001-XGSFTOP30 100 _G----XPS-10--XGSFTOP30 100 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910754;500000-XGSFTOP50 100----XPS-10--XGSFTOP50 100|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910803;500100-XGSFTOP50 100----XPS-10--XGSFTOP50 100|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910838;500200-XGSFTOP50 100----XPS-10--XGSFTOP50 100|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910900;456000-XGSFTOP50 100----XPS-10--XGSFTOP50 100|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910975;450001-XGSFTOP50 100----XPS-10--XGSFTOP50 100|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910755;500000-XGSFTOP30 120 _G----XPS-10--XGSFTOP30 120 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910804;500100-XGSFTOP30 120 _G----XPS-10--XGSFTOP30 120 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910839;500200-XGSFTOP30 120 _G----XPS-10--XGSFTOP30 120 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910969;450001-XGSFTOP30 120 _G----XPS-10--XGSFTOP30 120 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910926;450001-XGSFTOP30 120 _G----XPS-10--XGSFTOP30 120 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910735;500100-100150----XPS-10--100150|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910756;500000-XPGKTOP 060----XPS-10--XPGKTOP 060|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910840;500200-XPGKTOP 060----XPS-10--XPGKTOP 060|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910901;456000-XPGKTOP 060----XPS-10--XPGKTOP 060|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910757;500000-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910805;500100-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910841;500200-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910902;456000-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910978;450001-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910927;450001-XGSFTOP70 120----XPS-10--XGSFTOP70 120|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910758;500000-XGSFTOP30 030----XPS-10--XGSFTOP30 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910842;500200-XGSFTOP30 030----XPS-10--XGSFTOP30 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910903;456000-XGSFTOP30 030----XPS-10--XGSFTOP30 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910977;450001-XGSFTOP30 030----XPS-10--XGSFTOP30 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910938;456010-XGSFTOP30TB 180 _G----XPS-10--XGSFTOP30TB 180 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910970;450001-XPGKTOP 020----XPS-10--XPGKTOP 020|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910928;450001-XPGKTOP 020----XPS-10--XPGKTOP 020|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910759;500000-XGSFTOP50 080----XPS-10--XGSFTOP50 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910806;500100-XGSFTOP50 080----XPS-10--XGSFTOP50 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910843;500200-XGSFTOP50 080----XPS-10--XGSFTOP50 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910974;450001-XGSFTOP50 080----XPS-10--XGSFTOP50 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910929;450001-XGSFTOP50 080----XPS-10--XGSFTOP50 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910760;500000-XGSFTOP70TB 200----XPS-10--XGSFTOP70TB 200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910807;500100-XGSFTOP70TB 200----XPS-10--XGSFTOP70TB 200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910844;500200-XGSFTOP70TB 200----XPS-10--XGSFTOP70TB 200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910997;450001-XGSFTOP70TB 200----XPS-10--XGSFTOP70TB 200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910761;500000-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910808;500100-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910845;500200-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910939;456010-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910996;450001-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910954;450001-XGSFTOP70TB 140----XPS-10--XGSFTOP70TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910762;500000-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910809;500100-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910846;500200-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910904;456000-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910995;450001-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910930;450001-XGSFTOP70 080----XPS-10--XGSFTOP70 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910763;500000-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910810;500100-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910847;500200-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910959;455000-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910993;450001-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910961;450001-XPGKPLUS 080X640 HF----XPS-10--XPGKPLUS 080X640 HF|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910764;500000-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910811;500100-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910848;500200-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910905;456000-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910991;450001-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910931;450001-XGSFTOP30 140 _G----XPS-10--XGSFTOP30 140 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910765;500000-XGSFTOP30TB 180 _G----XPS-10--XGSFTOP30TB 180 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910849;500200-XGSFTOP30TB 180 _G----XPS-10--XGSFTOP30TB 180 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910992;450001-XGSFTOP30TB 180 _G----XPS-10--XGSFTOP30TB 180 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910766;500000-XPGKTOP 080----XPS-10--XPGKTOP 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910812;500100-XPGKTOP 080----XPS-10--XPGKTOP 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910850;500200-XPGKTOP 080----XPS-10--XPGKTOP 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910940;456010-XGSFTOP70TB 200----XPS-10--XGSFTOP70TB 200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910971;450001-XPGKTOP 080----XPS-10--XPGKTOP 080|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910767;500000-XPGKNFTOP 080X2000X600----XPS-10--XPGKNFTOP 080X2000X600|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910813;500100-XPGKNFTOP 080X2000X600----XPS-10--XPGKNFTOP 080X2000X600|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910851;500200-XPGKNFTOP 080X2000X600----XPS-10--XPGKNFTOP 080X2000X600|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910906;456000-XPGKNFTOP 080X2000X600----XPS-10--XPGKNFTOP 080X2000X600|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910994;450001-XPGKNFTOP 080X2000X600----XPS-10--XPGKNFTOP 080X2000X600|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910768;500000-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910814;500100-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910852;500200-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910941;456010-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910998;450001-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910955;450001-XGSFTOP50TB 140----XPS-10--XGSFTOP50TB 140|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910769;500000-X12PGKNFPLUS 050X2000X1200----XPS-10--X12PGKNFPLUS 050X2000X1200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910853;500200-X12PGKNFPLUS 050X2000X1200----XPS-10--X12PGKNFPLUS 050X2000X1200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910942;456010-X12PGKNFPLUS 050X2000X1200----XPS-10--X12PGKNFPLUS 050X2000X1200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910979;450001-X12PGKNFPLUS 050X2000X1200----XPS-10--X12PGKNFPLUS 050X2000X1200|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910770;500000-XPGKTOP 030----XPS-10--XPGKTOP 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910854;500200-XPGKTOP 030----XPS-10--XPGKTOP 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910907;456000-XPGKTOP 030----XPS-10--XPGKTOP 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910990;450001-XPGKTOP 030----XPS-10--XPGKTOP 030|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910771;500000-XGSFTOP30 080 _G----XPS-10--XGSFTOP30 080 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910815;500100-XGSFTOP30 080 _G----XPS-10--XGSFTOP30 080 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910855;500200-XGSFTOP30 080 _G----XPS-10--XGSFTOP30 080 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910973;450001-XGSFTOP30 080 _G----XPS-10--XGSFTOP30 080 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910932;450001-XGSFTOP30 080 _G----XPS-10--XGSFTOP30 080 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910943;456010-XGSFTOP30TB 160----XPS-10--XGSFTOP30TB 160|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910736;500100-100153----XPS-10--100153|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910908;456000-XGSFTOP30 160 _G----XPS-10--XGSFTOP30 160 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910944;456010-XGSFTOP30TB 200 _G----XPS-10--XGSFTOP30TB 200 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910909;456000-XGSFTOP50 060----XPS-10--XGSFTOP50 060|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910910;456000-XGGKTOP30 040----XPS-10--XGGKTOP30 040|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910945;456010-XGSFTOP50TB 180 _G----XPS-10--XGSFTOP50TB 180 _G|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
5663910772;500000-XGSFTOP30 060----XPS-10--XGSFTOP30 060|10|-|-|-;30.11.2025;Stornobuchung (Generalstorno);BSP-U10;30.11.2025;21:13:24;Ursprungsbeleg storniert; Neubuchung im selben Journal;Ja
